pelayanan_id,poli_id,pelayanan_nm,pelayanan_jml
18013,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan transfusi (Observasi)
 Kelas II",9962
18014,4,"Tindakan Keperawatan Sedang (Observasi) Pengelolaan transfusi (Observasi)
 Kelas III",6925
18015,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Colostomy (sedang) (Observasi)
 Kelas II",9962
18016,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Colostomy (sedang) (Observasi)
 Kelas III",6925
18017,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan infus umbilical (Observasi)
 Kelas II",9962
18018,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan infus umbilical (Observasi)
 Kelas III",6925
18019,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Jenazah Di ruangan (Observasi)
 Kelas II",9962
18020,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Jenazah Di ruangan (Observasi)
 Kelas III",6925
18021,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Luka Bakar < 20% (Observasi)
 Kelas II",9962
18022,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Luka Bakar < 20% (Observasi)
 Kelas III",6925
18023,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan luka bersih 5-10 cm (Observasi)

 Kelas II",9962
18024,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan luka bersih 5-10 cm (Observasi)

 Kelas III",6925
18025,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan luka kotor < 5 cm (Observasi)
 Kelas II",9962
18026,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan luka kotor < 5 cm (Observasi)
 Kelas III",6925
18027,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan luka lecet < 30 cm (Observasi)
 Kelas II",9962
18028,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan luka lecet < 30 cm (Observasi)
 Kelas III",6925
18029,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan pasien dengan ETT (Observasi)
 Kelas II",9962
18030,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan pasien dengan ETT (Observasi)
 Kelas III",6925
18031,4,"Tindakan Keperawatan Sedang (Observasi) perawatan pasien dengan irigasi post tvp (Observasi)
 Kelas II",9962
18032,4,"Tindakan Keperawatan Sedang (Observasi) perawatan pasien dengan irigasi post tvp (Observasi)
 Kelas III",6925
18033,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Tracheostomi (Observasi)
 Kelas II",9962
18034,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan Tracheostomi (Observasi)
 Kelas III",6925
18035,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan ventilator (Observasi)
 Kelas II",9962
18036,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan ventilator (Observasi)
 Kelas III",6925
18037,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan WSD (Observasi)
 Kelas II",9962
18038,4,"Tindakan Keperawatan Sedang (Observasi) Perawatan WSD (Observasi)
 Kelas III",6925
18039,4,"Tindakan Keperawatan Sedang (Observasi) Rectal Touch (bayi) (Obervasi)
 Kelas II",9962
18040,4,"Tindakan Keperawatan Sedang (Observasi) Rectal Touch (bayi) (Obervasi)
 Kelas III",6925
18041,4,"Tindakan Keperawatan Sedang (Observasi) Rectal/vagina toucher (Observasi)
 Kelas II",9962
18042,4,"Tindakan Keperawatan Sedang (Observasi) Rectal/vagina toucher (Observasi)
 Kelas III",6925
18043,4,"Tindakan Keperawatan Sedang (Observasi) Resusitasi janin (Obervasi)
 Kelas II",9962
18044,4,"Tindakan Keperawatan Sedang (Observasi) Resusitasi janin (Obervasi)
 Kelas III",6925
18045,4,"Tindakan Keperawatan Sedang (Observasi) Sampling dahak (Observasi)
 Kelas II",9962
18046,4,"Tindakan Keperawatan Sedang (Observasi) Sampling dahak (Observasi)
 Kelas III",6925
18047,4,"Tindakan Keperawatan Sedang (Observasi) Sampling darah (Observasi)
 Kelas II",9962
18048,4,"Tindakan Keperawatan Sedang (Observasi) Sampling darah (Observasi)
 Kelas III",6925
18049,4,"Tindakan Keperawatan Sedang (Observasi) Suctioning (Obervasi)
 Kelas II",9962
18050,4,"Tindakan Keperawatan Sedang (Observasi) Suctioning (Obervasi)
 Kelas III",6925
18051,4,"Tindakan Keperawatan Sedang (Observasi) Tindik bayi (Observasi)
 Kelas II",9962
18052,4,"Tindakan Keperawatan Sedang (Observasi) Tindik bayi (Observasi)
 Kelas III",6925
18053,4,"Tindakan Keperawatan Sedang (Observasi) Uji fungsi lambung (Observasi)
 Kelas II",9962
18054,4,"Tindakan Keperawatan Sedang (Observasi) Uji fungsi lambung (Observasi)
 Kelas III",6925
18055,4,"Tindakan Keperawatan Sedang (Observasi) Up hecting < 10 simpul (up hecting intracutan) (Observasi)
 Kelas II",9962
18056,4,"Tindakan Keperawatan Sedang (Observasi) Up hecting < 10 simpul (up hecting intracutan) (Observasi)
 Kelas III",6925
18057,4,Tindakan Keperawatan Sedang (RI) Amnyotomy Kelas I,10645
18058,4,Tindakan Keperawatan Sedang (RI) Amnyotomy Kelas II,8650
18059,4,Tindakan Keperawatan Sedang (RI) Amnyotomy Kelas III,6300
18060,4,Tindakan Keperawatan Sedang (RI) Amnyotomy UTAMA,12640
18061,4,Tindakan Keperawatan Sedang (RI) Amnyotomy VIP,14688
18062,4,Tindakan Keperawatan Sedang (RI) Amnyotomy VVIP,17500
18063,4,Tindakan Keperawatan Sedang (RI) Askep spiritual Kelas I,10645
18064,4,Tindakan Keperawatan Sedang (RI) Askep spiritual Kelas II,8650
18065,4,Tindakan Keperawatan Sedang (RI) Askep spiritual Kelas III,6300
18066,4,Tindakan Keperawatan Sedang (RI) Askep spiritual UTAMA,12640
18067,4,Tindakan Keperawatan Sedang (RI) Askep spiritual VIP,14688
18068,4,Tindakan Keperawatan Sedang (RI) Askep spiritual VVIP,17500
18069,4,Tindakan Keperawatan Sedang (RI) Balance cairan Kelas I,10645
18070,4,Tindakan Keperawatan Sedang (RI) Balance cairan Kelas II,8650
18071,4,Tindakan Keperawatan Sedang (RI) Balance cairan Kelas III,6300
18072,4,Tindakan Keperawatan Sedang (RI) Balance cairan UTAMA,12640
18073,4,Tindakan Keperawatan Sedang (RI) Balance cairan VIP,14688
18074,4,Tindakan Keperawatan Sedang (RI) Balance cairan VVIP,17500
18075,4,Tindakan Keperawatan Sedang (RI) Breast care Kelas I,10645
18076,4,Tindakan Keperawatan Sedang (RI) Breast care Kelas II,8650
18077,4,Tindakan Keperawatan Sedang (RI) Breast care Kelas III,6300
18078,4,Tindakan Keperawatan Sedang (RI) Breast care UTAMA,12640
18079,4,Tindakan Keperawatan Sedang (RI) Breast care VIP,14688
18080,4,Tindakan Keperawatan Sedang (RI) Breast care VVIP,17500
18081,4,Tindakan Keperawatan Sedang (RI) Buka gips sirkuler Kelas I,10645
18082,4,Tindakan Keperawatan Sedang (RI) Buka gips sirkuler Kelas II,8650
18083,4,Tindakan Keperawatan Sedang (RI) Buka gips sirkuler Kelas III,6300
18084,4,Tindakan Keperawatan Sedang (RI) Buka gips sirkuler UTAMA,12640
18085,4,Tindakan Keperawatan Sedang (RI) Buka gips sirkuler VIP,14688
18086,4,Tindakan Keperawatan Sedang (RI) Buka gips sirkuler VVIP,17500
18087,4,Tindakan Keperawatan Sedang (RI) Cek GDS Kelas I,10645
18088,4,Tindakan Keperawatan Sedang (RI) Cek GDS Kelas II,8650
18089,4,Tindakan Keperawatan Sedang (RI) Cek GDS Kelas III,6300
18090,4,Tindakan Keperawatan Sedang (RI) Cek GDS UTAMA,12640
18091,4,Tindakan Keperawatan Sedang (RI) Cek GDS VIP,14688
18092,4,Tindakan Keperawatan Sedang (RI) Cek GDS VVIP,17500
18093,4,Tindakan Keperawatan Sedang (RI) Cross Insisi Kelas I,10645
18094,4,Tindakan Keperawatan Sedang (RI) Cross Insisi Kelas II,8650
18095,4,Tindakan Keperawatan Sedang (RI) Cross Insisi Kelas III,6300
18096,4,Tindakan Keperawatan Sedang (RI) Cross Insisi UTAMA,12640
18097,4,Tindakan Keperawatan Sedang (RI) Cross Insisi VIP,14688
18098,4,Tindakan Keperawatan Sedang (RI) Cross Insisi VVIP,17500
18099,4,Tindakan Keperawatan Sedang (RI) Fiksasi fr costae Kelas I,10645
18100,4,Tindakan Keperawatan Sedang (RI) Fiksasi fr costae Kelas II,8650
18101,4,Tindakan Keperawatan Sedang (RI) Fiksasi fr costae Kelas III,6300
18102,4,Tindakan Keperawatan Sedang (RI) Fiksasi fr costae UTAMA,12640
18103,4,Tindakan Keperawatan Sedang (RI) Fiksasi fr costae VIP,14688
18104,4,Tindakan Keperawatan Sedang (RI) Fiksasi fr costae VVIP,17500
18105,4,Tindakan Keperawatan Sedang (RI) Health education Kelas I,10645
18106,4,Tindakan Keperawatan Sedang (RI) Health education Kelas II,8650
18107,4,Tindakan Keperawatan Sedang (RI) Health education Kelas III,6300
18108,4,Tindakan Keperawatan Sedang (RI) Health education UTAMA,12640
18109,4,Tindakan Keperawatan Sedang (RI) Health education VIP,14688
18110,4,Tindakan Keperawatan Sedang (RI) Health education VVIP,17500
18111,4,Tindakan Keperawatan Sedang (RI) Induksi misoprostol Kelas I,10645
18112,4,Tindakan Keperawatan Sedang (RI) Induksi misoprostol Kelas II,8650
18113,4,Tindakan Keperawatan Sedang (RI) Induksi misoprostol Kelas III,6300
18114,4,Tindakan Keperawatan Sedang (RI) Induksi misoprostol UTAMA,12640
18115,4,Tindakan Keperawatan Sedang (RI) Induksi misoprostol VIP,14688
18116,4,Tindakan Keperawatan Sedang (RI) Induksi misoprostol VVIP,17500
18117,4,Tindakan Keperawatan Sedang (RI) Inspeculo vagina Kelas I,10645
18118,4,Tindakan Keperawatan Sedang (RI) Inspeculo vagina Kelas II,8650
18119,4,Tindakan Keperawatan Sedang (RI) Inspeculo vagina Kelas III,6300
18120,4,Tindakan Keperawatan Sedang (RI) Inspeculo vagina UTAMA,12640
18121,4,Tindakan Keperawatan Sedang (RI) Inspeculo vagina VIP,14688
18122,4,Tindakan Keperawatan Sedang (RI) Inspeculo vagina VVIP,17500
18123,4,Tindakan Keperawatan Sedang (RI) Irigasi trauma oculi/telinga Kelas I,10645
18124,4,Tindakan Keperawatan Sedang (RI) Irigasi trauma oculi/telinga Kelas II,8650
18125,4,Tindakan Keperawatan Sedang (RI) Irigasi trauma oculi/telinga Kelas III,6300
18126,4,Tindakan Keperawatan Sedang (RI) Irigasi trauma oculi/telinga UTAMA,12640
18127,4,Tindakan Keperawatan Sedang (RI) Irigasi trauma oculi/telinga VIP,14688
18128,4,Tindakan Keperawatan Sedang (RI) Irigasi trauma oculi/telinga VVIP,17500
18129,4,Tindakan Keperawatan Sedang (RI) Lavement Kelas I,10645
18130,4,Tindakan Keperawatan Sedang (RI) Lavement Kelas II,8650
18131,4,Tindakan Keperawatan Sedang (RI) Lavement Kelas III,6300
18132,4,Tindakan Keperawatan Sedang (RI) Lavement UTAMA,12640
18133,4,Tindakan Keperawatan Sedang (RI) Lavement VIP,14688
18134,4,Tindakan Keperawatan Sedang (RI) Lavement VVIP,17500
18135,4,Tindakan Keperawatan Sedang (RI) Lepas WSD pada pasien hidup Kelas I,10645
18136,4,Tindakan Keperawatan Sedang (RI) Lepas WSD pada pasien hidup Kelas II,8650
18137,4,Tindakan Keperawatan Sedang (RI) Lepas WSD pada pasien hidup Kelas III,6300
18138,4,Tindakan Keperawatan Sedang (RI) Lepas WSD pada pasien hidup UTAMA,12640
18139,4,Tindakan Keperawatan Sedang (RI) Lepas WSD pada pasien hidup VIP,14688
18140,4,Tindakan Keperawatan Sedang (RI) Lepas WSD pada pasien hidup VVIP,17500
18141,4,Tindakan Keperawatan Sedang (RI) Massage uterus Kelas I,10645
18142,4,Tindakan Keperawatan Sedang (RI) Massage uterus Kelas II,8650
18143,4,Tindakan Keperawatan Sedang (RI) Massage uterus Kelas III,6300
18144,4,Tindakan Keperawatan Sedang (RI) Massage uterus UTAMA,12640
18145,4,Tindakan Keperawatan Sedang (RI) Massage uterus VIP,14688
18146,4,Tindakan Keperawatan Sedang (RI) Massage uterus VVIP,17500
18147,4,Tindakan Keperawatan Sedang (RI) Melepas drain (sedang) Kelas I,10645
18148,4,Tindakan Keperawatan Sedang (RI) Melepas drain (sedang) Kelas II,8650
18149,4,Tindakan Keperawatan Sedang (RI) Melepas drain (sedang) Kelas III,6300
18150,4,Tindakan Keperawatan Sedang (RI) Melepas drain (sedang) UTAMA,12640
18151,4,Tindakan Keperawatan Sedang (RI) Melepas drain (sedang) VIP,14688
18152,4,Tindakan Keperawatan Sedang (RI) Melepas drain (sedang) VVIP,17500
18153,4,Tindakan Keperawatan Sedang (RI) Memandikan Kelas I,10645
18154,4,Tindakan Keperawatan Sedang (RI) Memandikan Kelas II,8650
18155,4,Tindakan Keperawatan Sedang (RI) Memandikan Kelas III,6300
18156,4,Tindakan Keperawatan Sedang (RI) Memandikan UTAMA,12640
18157,4,Tindakan Keperawatan Sedang (RI) Memandikan VIP,14688
18158,4,Tindakan Keperawatan Sedang (RI) Memandikan VVIP,17500
18159,4,Tindakan Keperawatan Sedang (RI) Memasang infus pump Kelas I,10645
18160,4,Tindakan Keperawatan Sedang (RI) Memasang infus pump Kelas II,8650
18161,4,Tindakan Keperawatan Sedang (RI) Memasang infus pump Kelas III,6300
18162,4,Tindakan Keperawatan Sedang (RI) Memasang infus pump UTAMA,12640
18163,4,Tindakan Keperawatan Sedang (RI) Memasang infus pump VIP,14688
18164,4,Tindakan Keperawatan Sedang (RI) Memasang infus pump VVIP,17500
18165,4,Tindakan Keperawatan Sedang (RI) Membantu BAB/BAK Kelas I,10645
18166,4,Tindakan Keperawatan Sedang (RI) Membantu BAB/BAK Kelas II,8650
18167,4,Tindakan Keperawatan Sedang (RI) Membantu BAB/BAK Kelas III,6300
18168,4,Tindakan Keperawatan Sedang (RI) Membantu BAB/BAK UTAMA,12640
18169,4,Tindakan Keperawatan Sedang (RI) Membantu BAB/BAK VIP,14688
18170,4,Tindakan Keperawatan Sedang (RI) Membantu BAB/BAK VVIP,17500
18171,4,Tindakan Keperawatan Sedang (RI) Mengeluarkan feces manual Kelas I,10645
18172,4,Tindakan Keperawatan Sedang (RI) Mengeluarkan feces manual Kelas II,8650
18173,4,Tindakan Keperawatan Sedang (RI) Mengeluarkan feces manual Kelas III,6300
18174,4,Tindakan Keperawatan Sedang (RI) Mengeluarkan feces manual UTAMA,12640
18175,4,Tindakan Keperawatan Sedang (RI) Mengeluarkan feces manual VIP,14688
18176,4,Tindakan Keperawatan Sedang (RI) Mengeluarkan feces manual VVIP,17500
18177,4,Tindakan Keperawatan Sedang (RI) Mengganti Linen dengan pasien di tt Kelas I,10645
18178,4,Tindakan Keperawatan Sedang (RI) Mengganti Linen dengan pasien di tt Kelas II,8650
18179,4,Tindakan Keperawatan Sedang (RI) Mengganti Linen dengan pasien di tt Kelas III,6300
18180,4,Tindakan Keperawatan Sedang (RI) Mengganti Linen dengan pasien di tt UTAMA,12640
18181,4,Tindakan Keperawatan Sedang (RI) Mengganti Linen dengan pasien di tt VIP,14688
18182,4,Tindakan Keperawatan Sedang (RI) Mengganti Linen dengan pasien di tt VVIP,17500
18183,4,Tindakan Keperawatan Sedang (RI) Merekam EKG (Keperawatan) Kelas I,10645
18184,4,Tindakan Keperawatan Sedang (RI) Merekam EKG (Keperawatan) Kelas II,8650
18185,4,Tindakan Keperawatan Sedang (RI) Merekam EKG (Keperawatan) Kelas III,6300
18186,4,Tindakan Keperawatan Sedang (RI) Merekam EKG (Keperawatan) UTAMA,12640
18187,4,Tindakan Keperawatan Sedang (RI) Merekam EKG (Keperawatan) VIP,14688
18188,4,Tindakan Keperawatan Sedang (RI) Pasang bidai fr lengan/clavicula Kelas I,10645
18189,4,Tindakan Keperawatan Sedang (RI) Pasang bidai fr lengan/clavicula Kelas II,8650
18190,4,Tindakan Keperawatan Sedang (RI) Pasang bidai fr lengan/clavicula Kelas III,6300
18191,4,Tindakan Keperawatan Sedang (RI) Pasang bidai fr lengan/clavicula UTAMA,12640
18192,4,Tindakan Keperawatan Sedang (RI) Pasang bidai fr lengan/clavicula VIP,14688
18193,4,Tindakan Keperawatan Sedang (RI) Pasang bidai fr lengan/clavicula VVIP,17500
18194,4,Tindakan Keperawatan Sedang (RI) Pasang neck koller/fr vertebra Kelas I,10645
18195,4,Tindakan Keperawatan Sedang (RI) Pasang neck koller/fr vertebra Kelas II,8650
18196,4,Tindakan Keperawatan Sedang (RI) Pasang neck koller/fr vertebra Kelas III,6300
18197,4,Tindakan Keperawatan Sedang (RI) Pasang neck koller/fr vertebra UTAMA,12640
18198,4,Tindakan Keperawatan Sedang (RI) Pasang neck koller/fr vertebra VIP,14688
18199,4,Tindakan Keperawatan Sedang (RI) Pasang neck koller/fr vertebra VVIP,17500
18200,4,Tindakan Keperawatan Sedang (RI) Pemasangan Gudel Kelas I,10645
18201,4,Tindakan Keperawatan Sedang (RI) Pemasangan Gudel Kelas II,8650
18202,4,Tindakan Keperawatan Sedang (RI) Pemasangan Gudel Kelas III,6300
18203,4,Tindakan Keperawatan Sedang (RI) Pemasangan Gudel UTAMA,12640
18204,4,Tindakan Keperawatan Sedang (RI) Pemasangan Gudel VIP,14688
18205,4,Tindakan Keperawatan Sedang (RI) Pemasangan Gudel VVIP,17500
18206,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 nasal kanul Kelas I,10645
18207,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 nasal kanul Kelas II,8650
18208,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 nasal kanul Kelas III,6300
18209,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 nasal kanul UTAMA,12640
18210,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 nasal kanul VIP,14688
18211,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 nasal kanul VVIP,17500
18212,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 non  rebreathing mask Kelas I,10645
18213,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 non  rebreathing mask Kelas II,8650
18214,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 non  rebreathing mask Kelas III,6300
18215,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 non  rebreathing mask UTAMA,12640
18216,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 non  rebreathing mask VIP,14688
18217,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 non  rebreathing mask VVIP,17500
18218,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 rebreathing mask Kelas I,14267
18219,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 rebreathing mask Kelas II,8650
18220,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 rebreathing mask Kelas III,6300
18221,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 rebreathing mask UTAMA,12640
18222,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 rebreathing mask VIP,14688
18223,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 rebreathing mask VVIP,17500
18224,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 t piece Kelas I,10645
18225,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 t piece Kelas II,8650
18226,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 t piece Kelas III,6300
18227,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 t piece UTAMA,12640
18228,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 t piece VIP,14688
18229,4,Tindakan Keperawatan Sedang (RI) Pemberian O2 t piece VVIP,17500
18230,4,Tindakan Keperawatan Sedang (RI) Pembuatan gips window Kelas I,10645
18231,4,Tindakan Keperawatan Sedang (RI) Pembuatan gips window Kelas II,8650
18232,4,Tindakan Keperawatan Sedang (RI) Pembuatan gips window Kelas III,6300
18233,4,Tindakan Keperawatan Sedang (RI) Pembuatan gips window UTAMA,12640
18234,4,Tindakan Keperawatan Sedang (RI) Pembuatan gips window VIP,14688
18235,4,Tindakan Keperawatan Sedang (RI) Pembuatan gips window VVIP,17500
18236,4,Tindakan Keperawatan Sedang (RI) Pengawasan induksi Kelas I,10645
18237,4,Tindakan Keperawatan Sedang (RI) Pengawasan induksi Kelas II,8650
18238,4,Tindakan Keperawatan Sedang (RI) Pengawasan induksi Kelas III,6300
18239,4,Tindakan Keperawatan Sedang (RI) Pengawasan induksi UTAMA,12640
18240,4,Tindakan Keperawatan Sedang (RI) Pengawasan induksi VIP,14688
18241,4,Tindakan Keperawatan Sedang (RI) Pengawasan induksi VVIP,17500
18242,4,"Tindakan Keperawatan Sedang (RI) Pengawasan ps punctie pleura, acites Kelas I",10645
18243,4,"Tindakan Keperawatan Sedang (RI) Pengawasan ps punctie pleura, acites Kelas II",8650
18244,4,"Tindakan Keperawatan Sedang (RI) Pengawasan ps punctie pleura, acites Kelas III",6300
18245,4,"Tindakan Keperawatan Sedang (RI) Pengawasan ps punctie pleura, acites UTAMA",12640
18246,4,"Tindakan Keperawatan Sedang (RI) Pengawasan ps punctie pleura, acites VIP",14688
18247,4,"Tindakan Keperawatan Sedang (RI) Pengawasan ps punctie pleura, acites VVIP",17500
18248,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/dg syring pump Kelas I,10645
18249,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/dg syring pump Kelas II,8650
18250,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/dg syring pump Kelas III,6300
18251,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/dg syring pump UTAMA,12640
18252,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/dg syring pump VIP,14688
18253,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/dg syring pump VVIP,17500
18254,4,Tindakan Keperawatan Sedang (RI) Pengelolaan TH/IM/IV/IC/SC Kelas I,10645
18255,4,Tindakan Keperawatan Sedang (RI) Pengelolaan TH/IM/IV/IC/SC Kelas II,8650
18256,4,Tindakan Keperawatan Sedang (RI) Pengelolaan TH/IM/IV/IC/SC Kelas III,6300
18257,4,Tindakan Keperawatan Sedang (RI) Pengelolaan TH/IM/IV/IC/SC UTAMA,12640
18258,4,Tindakan Keperawatan Sedang (RI) Pengelolaan TH/IM/IV/IC/SC VIP,14688
18259,4,Tindakan Keperawatan Sedang (RI) Pengelolaan TH/IM/IV/IC/SC VVIP,14688
18260,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/ps amuk Kelas I,10645
18261,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/ps amuk Kelas II,8650
18262,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/ps amuk Kelas III,6300
18263,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/ps amuk UTAMA,12640
18264,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/ps amuk VIP,14688
18265,4,Tindakan Keperawatan Sedang (RI) Pengelolaan th/ps amuk VVIP,17500
18266,4,Tindakan Keperawatan Sedang (RI) Pengelolaan transfusi Kelas I,10645
18267,4,Tindakan Keperawatan Sedang (RI) Pengelolaan transfusi Kelas II,8650
18268,4,Tindakan Keperawatan Sedang (RI) Pengelolaan transfusi Kelas III,6300
18269,4,Tindakan Keperawatan Sedang (RI) Pengelolaan transfusi UTAMA,12640
18270,4,Tindakan Keperawatan Sedang (RI) Pengelolaan transfusi VIP,14688
18271,4,Tindakan Keperawatan Sedang (RI) Pengelolaan transfusi VVIP,17500
18272,4,Tindakan Keperawatan Sedang (RI) Perawatan Colostomy (sedang) Kelas I,10645
18273,4,Tindakan Keperawatan Sedang (RI) Perawatan Colostomy (sedang) Kelas II,8650
18274,4,Tindakan Keperawatan Sedang (RI) Perawatan Colostomy (sedang) Kelas III,6300
18275,4,Tindakan Keperawatan Sedang (RI) Perawatan Colostomy (sedang) UTAMA,12640
18276,4,Tindakan Keperawatan Sedang (RI) Perawatan Colostomy (sedang) VIP,14688
18277,4,Tindakan Keperawatan Sedang (RI) Perawatan Colostomy (sedang) VVIP,17500
